SMP0000034,Sphingolipid Metabolism,Metabolic,Q8TDN7,Alkaline ceramidase 1,HMDBP10638,,BC112122,ACER1,19p13.3
SMP0000034,Sphingolipid Metabolism,Metabolic,Q8TCT0,Ceramide kinase,HMDBP01405,,AB079066,CERK,22q13.31
SMP0000034,Sphingolipid Metabolism,Metabolic,Q86VZ5,Phosphatidylcholine:ceramide cholinephosphotransferase 1,HMDBP00775,,AB154421,SGMS1,10q11.2
SMP0000034,Sphingolipid Metabolism,Metabolic,Q6UWV6,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,HMDBP01089,,AK126250,ENPP7,17q25.3
SMP0000034,Sphingolipid Metabolism,Metabolic,Q16880,2-hydroxyacylsphingosine 1-beta-galactosyltransferase,HMDBP01101,,BC075069,UGT8,4q26
SMP0000034,Sphingolipid Metabolism,Metabolic,P54803,Galactocerebrosidase,HMDBP00315,,L38555,GALC,14q31
SMP0000034,Sphingolipid Metabolism,Metabolic,P04062,Glucosylceramidase,HMDBP01795,,AL713999,GBA,1q21
SMP0000034,Sphingolipid Metabolism,Metabolic,Q16739,Ceramide glucosyltransferase,HMDBP00845,,AK314847,UGCG,9q31
SMP0000034,Sphingolipid Metabolism,Metabolic,P16278,Beta-galactosidase,HMDBP10706,,AK222763,GLB1,
SMP0000034,Sphingolipid Metabolism,Metabolic,Q9UBX8,"Beta-1,4-galactosyltransferase 6",HMDBP07258,,BC074835,B4GALT6,18q11
SMP0000034,Sphingolipid Metabolism,Metabolic,Q99999,Galactosylceramide sulfotransferase,HMDBP00318,,BC019077,GAL3ST1,22q12.2
SMP0000034,Sphingolipid Metabolism,Metabolic,P15289,Arylsulfatase A,HMDBP00320,,AY271820,ARSA,22q13.33
SMP0000034,Sphingolipid Metabolism,Metabolic,P06280,Alpha-galactosidase A,HMDBP00723,,M20317,GLA,""
SMP0000034,Sphingolipid Metabolism,Metabolic,Q9UQ49,Sialidase-3,HMDBP00319,,AB008185,NEU3,11q13.5
SMP0000034,Sphingolipid Metabolism,Metabolic,Q9NUN7,Alkaline ceramidase 3,HMDBP07413,,AF327353,ACER3,""
SMP0000035,Bile Acid Biosynthesis,Metabolic,P17516,Aldo-keto reductase family 1 member C4,HMDBP00074,,AL355303,AKR1C4,10p15.1
SMP0000035,Bile Acid Biosynthesis,Metabolic,P51857,3-oxo-5-beta-steroid 4-dehydrogenase,HMDBP00550,,AF283658,AKR1D1,7q32-q33
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q02318,"Sterol 26-hydroxylase, mitochondrial",HMDBP01037,,CH471063,CYP27A1,2q33-qter
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9Y2P5,Bile acyl-CoA synthetase,HMDBP03055,,AK123036,SLC27A5,19q13.43
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9UHK6,Alpha-methylacyl-CoA racemase,HMDBP02680,,FJ498906,AMACR,5p13
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q99424,Peroxisomal acyl-coenzyme A oxidase 2,HMDBP00164,,AK313512,ACOX2,3p14.3
SMP0000035,Bile Acid Biosynthesis,Metabolic,P51659,Peroxisomal multifunctional enzyme type 2,HMDBP00476,,AF057737,HSD17B4,5q21
SMP0000035,Bile Acid Biosynthesis,Metabolic,P22307,Non-specific lipid-transfer protein,HMDBP00440,,U11304,SCP2,1p32
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q14032,Bile acid-CoA:amino acid N-acyltransferase,HMDBP00549,,AL359893,BAAT,9q22.3
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9H2F3,3 beta-hydroxysteroid dehydrogenase type 7,HMDBP04980,,CH471192,HSD3B7,16p11.2
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9UNU6,7-alpha-hydroxycholest-4-en-3-one 12-alpha-hydroxylase,HMDBP06125,,AF090318,CYP8B1,3p22.1
SMP0000035,Bile Acid Biosynthesis,Metabolic,P22680,Cholesterol 7-alpha-monooxygenase,HMDBP00502,,BC101777,CYP7A1,8q11-q12
SMP0000035,Bile Acid Biosynthesis,Metabolic,P38571,Lysosomal acid lipase/cholesteryl ester hydrolase,HMDBP00227,,AK314665,LIPA,10q23.2-q23.3
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9Y6A2,Cholesterol 24-hydroxylase,HMDBP05063,,BC022539,CYP46A1,14q32.1
SMP0000035,Bile Acid Biosynthesis,Metabolic,Q9NYL5,24-hydroxycholesterol 7-alpha-hydroxylase,HMDBP05845,,AF237982,CYP39A1,6p21.1-p11.2
SMP0000035,Bile Acid Biosynthesis,Metabolic,O75881,25-hydroxycholesterol 7-alpha-hydroxylase,HMDBP01629,,AF176800,CYP7B1,8q21.3
SMP0000035,Bile Acid Biosynthesis,Metabolic,O95992,Cholesterol 25-hydroxylase,HMDBP03049,,AK314865,CH25H,10q23
SMP0000036,D-Arginine and D-Ornithine Metabolism,Metabolic,P14920,D-amino-acid oxidase,HMDBP00206,,CH471054,DAO,12q24
SMP0000037,Lysine Degradation,Metabolic,Q9UDR5,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",HMDBP00852,,AJ007714,AASS,7q31.3
SMP0000037,Lysine Degradation,Metabolic,P49419,Alpha-aminoadipic semialdehyde dehydrogenase,HMDBP00293,,AC099513,ALDH7A1,5q31
SMP0000037,Lysine Degradation,Metabolic,Q8N5Z0,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",HMDBP00378,,AK055952,AADAT,4q33
SMP0000037,Lysine Degradation,Metabolic,P30084,"Enoyl-CoA hydratase, mitochondrial",HMDBP00388,,BT007123,ECHS1,10q26.2-q26.3
SMP0000037,Lysine Degradation,Metabolic,Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HMDBP00381,,AF001903,HADH,4q22-q26
SMP0000037,Lysine Degradation,Metabolic,P24752,"Acetyl-CoA acetyltransferase, mitochondrial",HMDBP00038,,CH471065,ACAT1,11q22.3
SMP0000037,Lysine Degradation,Metabolic,P52569,Low affinity cationic amino acid transporter 2,HMDBP03488,,U76369,SLC7A2,8p22-p21.3
SMP0000037,Lysine Degradation,Metabolic,Q9BXI2,Mitochondrial ornithine transporter 2,HMDBP03057,,BC100935,SLC25A2,5q31
SMP0000037,Lysine Degradation,Metabolic,Q9P0Z9,Peroxisomal sarcosine oxidase,HMDBP00122,,BC008960,PIPOX,17q11.2
SMP0000037,Lysine Degradation,Metabolic,Q92947,"Glutaryl-CoA dehydrogenase, mitochondrial",HMDBP00202,,BC002579,GCDH,19p13.2
SMP0000037,Lysine Degradation,Metabolic,Q96HY7,"Probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial",HMDBP09099,,AC073160,DHTKD1,10p14
SMP0000037,Lysine Degradation,Metabolic,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",HMDBP00939,,AC006530,DLST,14q24.3
SMP0000037,Lysine Degradation,Metabolic,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",HMDBP00054,,L13757,DLD,7q31-q32
SMP0000039,Glycerolipid Metabolism,Metabolic,Q8IVS8,Glycerate kinase,HMDBP07384,,AY189286,GLYCTK,3p21.1
SMP0000039,Glycerolipid Metabolism,Metabolic,P15121,Aldose reductase,HMDBP00088,,M34720,AKR1B1,7q35
SMP0000039,Glycerolipid Metabolism,Metabolic,P32189,Glycerol kinase,HMDBP00836,,AC005913,GK,Xp21.3
SMP0000039,Glycerolipid Metabolism,Metabolic,P21695,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",HMDBP00837,,AC025154,GPD1,12q12-q13
SMP0000039,Glycerolipid Metabolism,Metabolic,P23743,Diacylglycerol kinase alpha,HMDBP00233,,AF064771,DGKA,12q13.3
SMP0000039,Glycerolipid Metabolism,Metabolic,P30838,"Aldehyde dehydrogenase, dimeric NADP-preferring",HMDBP00292,,M77477,ALDH3A1,17p11.2
SMP0000039,Glycerolipid Metabolism,Metabolic,Q9HCL2,"Glycerol-3-phosphate acyltransferase 1, mitochondrial",HMDBP00838,,AL391986,GPAM,10q25.2
SMP0000039,Glycerolipid Metabolism,Metabolic,Q99943,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,HMDBP01581,,CR812478,AGPAT1,6p21.3
SMP0000039,Glycerolipid Metabolism,Metabolic,O14494,Lipid phosphate phosphohydrolase 1,HMDBP00237,,AF014402,PPAP2A,5q11
SMP0000039,Glycerolipid Metabolism,Metabolic,P43304,"Glycerol-3-phosphate dehydrogenase, mitochondrial",HMDBP00197,,U40362,GPD2,2q24.1
SMP0000039,Glycerolipid Metabolism,Metabolic,O43688,Lipid phosphate phosphohydrolase 2,HMDBP00231,,AF047760,PPAP2C,19p13
SMP0000039,Glycerolipid Metabolism,Metabolic,P06858,Lipoprotein lipase,HMDBP00310,,CH471080,LPL,8p22
SMP0000039,Glycerolipid Metabolism,Metabolic,P11150,Hepatic triacylglycerol lipase,HMDBP00226,,M29188,LIPC,15q21-q23
SMP0000040,Glycolysis,Metabolic,P11168,"Solute carrier family 2, facilitated glucose transporter member 2",HMDBP05474,,CH471052,SLC2A2,3q26.1-q26.2
SMP0000040,Glycolysis,Metabolic,P52789,Hexokinase-2,HMDBP00213,,Z46358,HK2,2p13
SMP0000040,Glycolysis,Metabolic,Q96C23,Aldose 1-epimerase,HMDBP07277,,AC074366,GALM,2p22.1
SMP0000040,Glycolysis,Metabolic,P06744,Glucose-6-phosphate isomerase,HMDBP00806,,AH002710,GPI,19q13.1
SMP0000040,Glycolysis,Metabolic,P08237,"6-phosphofructokinase, muscle type",HMDBP00762,,M59731,PFKM,12q13.3
SMP0000040,Glycolysis,Metabolic,P04075,Fructose-bisphosphate aldolase A,HMDBP00978,,BC010660,ALDOA,16p11.2
SMP0000040,Glycolysis,Metabolic,P60174,Triosephosphate isomerase,HMDBP01584,,BC007812,TPI1,12p13
SMP0000040,Glycolysis,Metabolic,P35575,Glucose-6-phosphatase,HMDBP00376,,AK303771,G6PC,17q21
SMP0000040,Glycolysis,Metabolic,P04406,Glyceraldehyde-3-phosphate dehydrogenase,HMDBP00695,,BC013310,GAPDH,12p13
SMP0000040,Glycolysis,Metabolic,P07738,Bisphosphoglycerate mutase,HMDBP00266,,BC017050,BPGM,7q33
SMP0000040,Glycolysis,Metabolic,Q8TE04,Pantothenate kinase 1,HMDBP01026,,BK000008,PANK1,10q23.31
SMP0000040,Glycolysis,Metabolic,P18669,Phosphoglycerate mutase 1,HMDBP00269,,BC010038,PGAM1,10q25.3
SMP0000040,Glycolysis,Metabolic,P15259,Phosphoglycerate mutase 2,HMDBP00267,,BC001904,PGAM2,7p13-p12
SMP0000040,Glycolysis,Metabolic,P06733,Alpha-enolase,HMDBP01087,,AL833741,ENO1,1p36.2
SMP0000040,Glycolysis,Metabolic,P30613,Pyruvate kinase isozymes R/L,HMDBP00765,,S60712,PKLR,1q21
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,P51687,"Sulfite oxidase, mitochondrial",HMDBP01057,,AY056018,SUOX,12q13.2
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,O95340,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2,HMDBP00353,,AF160503,PAPSS2,10q24
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,O95861,"3'(2'),5'-bisphosphate nucleotidase 1",HMDBP00342,,AK291943,BPNT1,1q41
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,P49888,Estrogen sulfotransferase,HMDBP00346,,U20515,SULT1E1,4q13.1
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,P50225,Sulfotransferase 1A1,HMDBP00341,,U54701,SULT1A1,16p12.1
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,O00204,Sulfotransferase family cytosolic 2B member 1,HMDBP00355,,AC008403,SULT2B1,19q13.3
SMP0000041,Sulfate/Sulfite Metabolism,Metabolic,Q9NPF2,Carbohydrate sulfotransferase 11,HMDBP00286,,AJ269537,CHST11,12q
SMP0000043,Galactose Metabolism,Metabolic,P06280,Alpha-galactosidase A,HMDBP00723,,M20317,GLA,""
SMP0000043,Galactose Metabolism,Metabolic,P10253,Lysosomal alpha-glucosidase,HMDBP01817,,Y00839,GAA,""
SMP0000043,Galactose Metabolism,Metabolic,P16278,Beta-galactosidase,HMDBP10706,,AK222763,GLB1,
SMP0000043,Galactose Metabolism,Metabolic,P15121,Aldose reductase,HMDBP00088,,M34720,AKR1B1,7q35
SMP0000043,Galactose Metabolism,Metabolic,P51570,Galactokinase,HMDBP01379,,BC001166,GALK1,17q24
SMP0000043,Galactose Metabolism,Metabolic,P15291,"Beta-1,4-galactosyltransferase 1",HMDBP00377,,M13701,B4GALT1,9p13
SMP0000043,Galactose Metabolism,Metabolic,P07902,Galactose-1-phosphate uridylyltransferase,HMDBP01092,,L46363,GALT,9p13
SMP0000043,Galactose Metabolism,Metabolic,Q14376,UDP-glucose 4-epimerase,HMDBP00904,,BC050685,GALE,1p36-p35
SMP0000043,Galactose Metabolism,Metabolic,Q16851,UTP--glucose-1-phosphate uridylyltransferase,HMDBP01074,,BC002954,UGP2,2p14-p13
SMP0000043,Galactose Metabolism,Metabolic,P36871,Phosphoglucomutase-1,HMDBP01107,,BC090856,PGM1,1p31
SMP0000043,Galactose Metabolism,Metabolic,P35575,Glucose-6-phosphatase,HMDBP00376,,AK303771,G6PC,17q21
SMP0000043,Galactose Metabolism,Metabolic,P19367,Hexokinase-1,HMDBP00215,,AF016364,HK1,10q22
SMP0000043,Galactose Metabolism,Metabolic,P35557,Glucokinase,HMDBP00210,,AF041020,GCK,7p15.3-p15.1
SMP0000043,Galactose Metabolism,Metabolic,P09848,Lactase-phlorizin hydrolase,HMDBP00365,,M61838,LCT,2q21
SMP0000044,Histidine Metabolism,Metabolic,Q96KN2,Beta-Ala-His dipeptidase,HMDBP00473,,BC110295,CNDP1,18q22.3
SMP0000044,Histidine Metabolism,Metabolic,A5YM72,Carnosine synthase 1,HMDBP08844,,BC036557,CARNS1,11q13.2
SMP0000044,Histidine Metabolism,Metabolic,O60678,Protein arginine N-methyltransferase 3,HMDBP00474,,AC108005,PRMT3,11p15.1
SMP0000044,Histidine Metabolism,Metabolic,P19113,Histidine decarboxylase,HMDBP00885,,X54297,HDC,15q21-q22
SMP0000044,Histidine Metabolism,Metabolic,P50135,Histamine N-methyltransferase,HMDBP00427,,AF523357,HNMT,2q22.1
SMP0000044,Histidine Metabolism,Metabolic,P21397,Amine oxidase [flavin-containing] A,HMDBP00169,,X60809,MAOA,Xp11.3
SMP0000044,Histidine Metabolism,Metabolic,P30838,"Aldehyde dehydrogenase, dimeric NADP-preferring",HMDBP00292,,M77477,ALDH3A1,17p11.2
SMP0000044,Histidine Metabolism,Metabolic,P05091,"Aldehyde dehydrogenase, mitochondrial",HMDBP00295,,K03001,ALDH2,12q24.2
SMP0000044,Histidine Metabolism,Metabolic,P42357,Histidine ammonia-lyase,HMDBP00683,,AK303544,HAL,12q22-q24.1
SMP0000044,Histidine Metabolism,Metabolic,Q96N76,Urocanate hydratase,HMDBP00914,,BC115406,UROC1,3q21.3
SMP0000044,Histidine Metabolism,Metabolic,Q96NU7,Probable imidazolonepropionase,HMDBP08674,,CH471054,AMDHD1,12q23.1
SMP0000044,Histidine Metabolism,Metabolic,O95954,Formimidoyltransferase-cyclodeaminase,HMDBP00686,,AF169017,FTCD,21q22.3
SMP0000044,Histidine Metabolism,Metabolic,P19801,Amiloride-sensitive amine oxidase [copper-containing],HMDBP00390,,BC014093,ABP1,7q36.1
SMP0000044,Histidine Metabolism,Metabolic,Q8N4J0,Carnosine N-methyltransferase,,,,CARNMT1,
SMP0000044,Histidine Metabolism,Metabolic,Q96KP4,cytosolic non-specific dipeptidase,,,,CNDP2,
SMP0000044,Histidine Metabolism,Metabolic,P49590,"Probable histidine--tRNA ligase, mitochondrial",HMDBP00642,,U18936,HARS2,5q31.3
SMP0000044,Histidine Metabolism,Metabolic,P12081,"Histidine--tRNA ligase, cytoplasmic",HMDBP00645,,U18936,HARS,5q31.3
SMP0000045,Amino Sugar Metabolism,Metabolic,Q13231,Chitotriosidase-1,HMDBP01031,,BC105680,CHIT1,""
SMP0000045,Amino Sugar Metabolism,Metabolic,P06865,Beta-hexosaminidase subunit alpha,HMDBP00872,,BC084537,HEXA,""
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9UJ70,N-acetyl-D-glucosamine kinase,HMDBP01028,,AJ242910,NAGK,2p13.3
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9Y303,Putative N-acetylglucosamine-6-phosphate deacetylase,HMDBP03692,,AF132948,AMDHD2,16p13.3
SMP0000045,Amino Sugar Metabolism,Metabolic,Q96EK6,Glucosamine 6-phosphate N-acetyltransferase,HMDBP00052,,BC012179,GNPNAT1,14q22.1
SMP0000045,Amino Sugar Metabolism,Metabolic,P46926,Glucosamine-6-phosphate isomerase 1,HMDBP00211,,AF035805,GNPDA1,5q21
SMP0000045,Amino Sugar Metabolism,Metabolic,Q06210,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,HMDBP00216,,AC114772,GFPT1,2p13
SMP0000045,Amino Sugar Metabolism,Metabolic,O95394,Phosphoacetylglucosamine mutase,HMDBP01588,,AL117443,PGM3,6q14.1-q15
SMP0000045,Amino Sugar Metabolism,Metabolic,Q16222,UDP-N-acetylhexosamine pyrophosphorylase,HMDBP01079,,AK312685,UAP1,1q23.3
SMP0000045,Amino Sugar Metabolism,Metabolic,P51606,N-acylglucosamine 2-epimerase,HMDBP00334,,U52112,RENBP,Xq28
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9Y223,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,HMDBP00332,,BC121179,GNE,9p13.3
SMP0000045,Amino Sugar Metabolism,Metabolic,P19367,Hexokinase-1,HMDBP00215,,AF016364,HK1,10q22
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9NR45,Sialic acid synthase,HMDBP00333,,AL137073,NANS,9p24.1-p23
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9BXD5,N-acetylneuraminate lyase,HMDBP07357,,BC125051,NPL,1q25
SMP0000045,Amino Sugar Metabolism,Metabolic,Q8TBE9,N-acylneuraminate-9-phosphatase,HMDBP07356,,AK055472,NANP,20p11.1
SMP0000045,Amino Sugar Metabolism,Metabolic,Q8NFW8,N-acylneuraminate cytidylyltransferase,HMDBP00399,,AL832975,CMAS,12p12.1
SMP0000045,Amino Sugar Metabolism,Metabolic,Q9NRA2,Sialin,HMDBP02797,,AK075320,SLC17A5,6q14-q15
SMP0000046,Pyrimidine Metabolism,Metabolic,P27708,CAD protein,HMDBP03298,,BC065510,CAD,2p22-p21
SMP0000046,Pyrimidine Metabolism,Metabolic,Q02127,"Dihydroorotate dehydrogenase (quinone), mitochondrial",HMDBP00184,,M94065,DHODH,16q22
SMP0000046,Pyrimidine Metabolism,Metabolic,A8K5J1 ,Uridine monophosphate synthetase isoform A,,,,UMPS ,
SMP0000046,Pyrimidine Metabolism,Metabolic,Q8WVQ1,Soluble calcium-activated nucleotidase 1,HMDBP00085,,BC065038,CANT1,17q25.3
SMP0000046,Pyrimidine Metabolism,Metabolic,Q5EBM0,"UMP-CMP kinase 2, mitochondrial",HMDBP07409,,BC132821,CMPK2,2p25.2
SMP0000046,Pyrimidine Metabolism,Metabolic,O75414,Nucleoside diphosphate kinase 6,HMDBP00114,,U90449,NME6,3p21
SMP0000046,Pyrimidine Metabolism,Metabolic,Q9UIJ7,"GTP:AMP phosphotransferase, mitochondrial",HMDBP00573,,AL353151,AK3,9p24.1
SMP0000046,Pyrimidine Metabolism,Metabolic,Q9BY32,Inosine triphosphate pyrophosphatase,HMDBP00431,,AL109976,ITPA,20p
SMP0000046,Pyrimidine Metabolism,Metabolic,P17812,CTP synthase 1,HMDBP00676,,AL391730,CTPS1,1p34.1
SMP0000046,Pyrimidine Metabolism,Metabolic,P49902,Cytosolic purine 5'-nucleotidase,HMDBP03750,,BC001595,NT5C2,10q24.32
SMP0000046,Pyrimidine Metabolism,Metabolic,Q9Y2T3,Guanine deaminase,HMDBP00690,,AF095286,GDA,9q21.13
SMP0000046,Pyrimidine Metabolism,Metabolic,O95045,Uridine phosphorylase 2,HMDBP06424,,BC033529,UPP2,2q24.1
SMP0000046,Pyrimidine Metabolism,Metabolic,Q12882,Dihydropyrimidine dehydrogenase [NADP(+)],HMDBP00727,,BT006740,DPYD,1p22
SMP0000046,Pyrimidine Metabolism,Metabolic,Q14117,Dihydropyrimidinase,HMDBP00543,,D78011,DPYS,8q22
SMP0000046,Pyrimidine Metabolism,Metabolic,Q9UBR1,Beta-ureidopropionase,HMDBP00544,,AF169555,UPB1,22q11.2
SMP0000046,Pyrimidine Metabolism,Metabolic,P31350,Ribonucleoside-diphosphate reductase subunit M2,HMDBP00111,,AY032750,RRM2,2p25-p24
SMP0000046,Pyrimidine Metabolism,Metabolic,Q7LG56,Ribonucleoside-diphosphate reductase subunit M2 B,HMDBP07407,,AP001328,RRM2B,8q23.1
SMP0000046,Pyrimidine Metabolism,Metabolic,Q9NWZ5,Uridine-cytidine kinase-like 1,HMDBP07410,,AK000524,UCKL1,20q13.33
SMP0000046,Pyrimidine Metabolism,Metabolic,P32320,Cytidine deaminase,HMDBP05584,,AL391357,CDA,1p36.2-p35
SMP0000046,Pyrimidine Metabolism,Metabolic,P19971,Thymidine phosphorylase,HMDBP03818,,U62317,TYMP,22q13.33
SMP0000046,Pyrimidine Metabolism,Metabolic,P32321,Deoxycytidylate deaminase,HMDBP00002,,CH471056,DCTD,4q35.1
SMP0000046,Pyrimidine Metabolism,Metabolic,P04183,"Thymidine kinase, cytosolic",HMDBP03814,,K02581,TK1,17q23.2-q25.3
SMP0000046,Pyrimidine Metabolism,Metabolic,P04818,Thymidylate synthase,HMDBP04363,,X02308,TYMS,18p11.32
SMP0000046,Pyrimidine Metabolism,Metabolic,P33316,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",HMDBP00432,,BC033645,DUT,15q21.1
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,P40261,Nicotinamide N-methyltransferase,HMDBP00423,,U20971,NNMT,11q23.1
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q06278,Aldehyde oxidase,HMDBP00126,,CH471063,AOX1,2q33
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,P00491,Purine nucleoside phosphorylase,HMDBP03752,,AY817667,PNP,14q13.1
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,P49902,Cytosolic purine 5'-nucleotidase,HMDBP03750,,BC001595,NT5C2,10q24.32
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,P43490,Nicotinamide phosphoribosyltransferase,HMDBP08864,,CH471070,NAMPT,7q22.3
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q10588,ADP-ribosyl cyclase 2,HMDBP00915,,AC114744,BST1,4p15
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q9BQG2,Peroxisomal NADH pyrophosphatase NUDT12,HMDBP07403,,CH471086,NUDT12,5q21.2
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,HMDBP00119,,AF110288,ENPP1,6q22-q23
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q9BZQ4,Nicotinamide mononucleotide adenylyltransferase 2,HMDBP00338,,AL449223,NMNAT2,1q25
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q13423,"NAD(P) transhydrogenase, mitochondrial",HMDBP00911,,BC110543,NNT,5p12
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,O95544,NAD kinase,HMDBP00917,,AL031282,NADK,1p36.33
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q6IA69,Glutamine-dependent NAD(+) synthetase,HMDBP03241,,AP000867,NADSYN1,11q13.4
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q9NWW6,Nicotinamide riboside kinase 1,HMDBP04086,,BC001366,NMRK1,9q21.13
SMP0000048,Nicotinate and Nicotinamide Metabolism,Metabolic,Q15274,Nicotinate-nucleotide pyrophosphorylase [carboxylating],HMDBP00337,,BC018910,QPRT,16p11.2
SMP0000050,Purine Metabolism,Metabolic,P50583,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],HMDBP00621,,AL356494,NUDT2,9p13
SMP0000050,Purine Metabolism,Metabolic,O75414,Nucleoside diphosphate kinase 6,HMDBP00114,,U90449,NME6,3p21
SMP0000050,Purine Metabolism,Metabolic,O75356,Ectonucleoside triphosphate diphosphohydrolase 5,HMDBP00879,,BC130487,ENTPD5,14q24
SMP0000050,Purine Metabolism,Metabolic,Q5MY95,Ectonucleoside triphosphate diphosphohydrolase 8,HMDBP07670,,AY903953,ENTPD8,9q34.3
SMP0000050,Purine Metabolism,Metabolic,Q16774,Guanylate kinase,HMDBP00930,,AK303845,GUK1,1q32-q41
SMP0000050,Purine Metabolism,Metabolic,P49902,Cytosolic purine 5'-nucleotidase,HMDBP03750,,BC001595,NT5C2,10q24.32
SMP0000050,Purine Metabolism,Metabolic,Q16854,"Deoxyguanosine kinase, mitochondrial",HMDBP00766,,AC073046,DGUOK,2p13
SMP0000050,Purine Metabolism,Metabolic,P07741,Adenine phosphoribosyltransferase,HMDBP00438,,BC107151,APRT,16q24
SMP0000050,Purine Metabolism,Metabolic,P00491,Purine nucleoside phosphorylase,HMDBP03752,,AY817667,PNP,14q13.1
SMP0000050,Purine Metabolism,Metabolic,P00492,Hypoxanthine-guanine phosphoribosyltransferase,HMDBP00475,,M12452,HPRT1,Xq26.1
SMP0000050,Purine Metabolism,Metabolic,Q9Y2T3,Guanine deaminase,HMDBP00690,,AF095286,GDA,9q21.13
SMP0000050,Purine Metabolism,Metabolic,Q9UKK9,ADP-sugar pyrophosphatase,HMDBP00627,,CH471072,NUDT5,10p14
SMP0000050,Purine Metabolism,Metabolic,P21108,Ribose-phosphate pyrophosphokinase 3,HMDBP00566,,M57423,PRPS1L1,7p21.1
SMP0000050,Purine Metabolism,Metabolic,Q06203,Amidophosphoribosyltransferase,HMDBP00331,,U00238,PPAT,4q12
SMP0000050,Purine Metabolism,Metabolic,P22102,Trifunctional purine biosynthetic protein adenosine-3,HMDBP00330,,CH471079,GART,21q22.11
SMP0000050,Purine Metabolism,Metabolic,O15067,Phosphoribosylformylglycinamidine synthase,HMDBP00853,,BC167158,PFAS,17p13.1
SMP0000050,Purine Metabolism,Metabolic,P22234,Multifunctional protein ADE2,HMDBP00894,,AC068620,PAICS,4q12
SMP0000050,Purine Metabolism,Metabolic,P30566,Adenylosuccinate lyase,HMDBP00585,,S60710,ADSL,22q13.2
SMP0000050,Purine Metabolism,Metabolic,P31939,Bifunctional purine biosynthesis protein PURH,HMDBP00882,,AB062403,ATIC,2q35
SMP0000050,Purine Metabolism,Metabolic,Q9BY32,Inosine triphosphate pyrophosphatase,HMDBP00431,,AL109976,ITPA,20p
SMP0000050,Purine Metabolism,Metabolic,P49915,GMP synthase [glutamine-hydrolyzing],HMDBP00592,,BC012178,GMPS,3q24
SMP0000050,Purine Metabolism,Metabolic,P20839,Inosine-5'-monophosphate dehydrogenase 1,HMDBP00883,,AC010655,IMPDH1,7q31.3-q32
SMP0000050,Purine Metabolism,Metabolic,P36959,GMP reductase 1,HMDBP00685,,AL009031,GMPR,6p23
SMP0000050,Purine Metabolism,Metabolic,P47989,Xanthine dehydrogenase/oxidase,HMDBP00181,,U39487,XDH,2p23.1
